formatted_address,latitude,longitude,google_place_id,input_string,response
1st St - Jumeirah - Dubai - United Arab Emirates,25.2386952,55.2713439,EjAxc3QgU3QgLSBKdW1laXJhaCAtIER1YmFpIC0gVW5pdGVkIEFyYWIgRW1pcmF0ZXMiLiosChQKEgmlCpAU4EJfPhFKU5MlcRgXURIUChIJ_xyxUBRCXz4RPlErL42mVPY,"Jumeirah First ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': '1st Street', 'short_name': '1st St', 'types': ['route']}, {'long_name': 'Jumeirah', 'short_name': 'Jumeirah', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': '1st St - Jumeirah - Dubai - United Arab Emirates', 'geometry': {'bounds': {'northeast': {'lat': 25.2392581, 'lng': 55.2721409}, 'southwest': {'lat': 25.2381886, 'lng': 55.2703054}}, 'location': {'lat': 25.2386952, 'lng': 55.27134390000001}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 25.2400723302915, 'lng': 55.27257213029149}, 'southwest': {'lat': 25.2373743697085, 'lng': 55.26987416970849}}}, 'place_id': 'EjAxc3QgU3QgLSBKdW1laXJhaCAtIER1YmFpIC0gVW5pdGVkIEFyYWIgRW1pcmF0ZXMiLiosChQKEgmlCpAU4EJfPhFKU5MlcRgXURIUChIJ_xyxUBRCXz4RPlErL42mVPY', 'types': ['route']}], 'status': 'OK'}"
1st St - MuhaisnahMuhaisnah 1 - Dubai - United Arab Emirates,25.2363409,55.4065728,ChIJo-uzLgFeXz4RsM-6hWZYYH0,"Muhaisanah First ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': '1st Street', 'short_name': '1st St', 'types': ['route']}, {'long_name': 'Muhaisnah 1', 'short_name': 'Muhaisnah 1', 'types': ['neighborhood', 'political']}, {'long_name': 'Muhaisnah', 'short_name': 'Muhaisnah', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': '1st St - MuhaisnahMuhaisnah 1 - Dubai - United Arab Emirates', 'geometry': {'bounds': {'northeast': {'lat': 25.2363751, 'lng': 55.4065871}, 'southwest': {'lat': 25.236266, 'lng': 55.4060249}}, 'location': {'lat': 25.2363409, 'lng': 55.4065728}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 25.2376695302915, 'lng': 55.4076549802915}, 'southwest': {'lat': 25.2349715697085, 'lng': 55.4049570197085}}}, 'partial_match': True, 'place_id': 'ChIJo-uzLgFeXz4RsM-6hWZYYH0', 'types': ['route']}], 'status': 'OK'}"
Umm SuqeimUmm Suqeim 2 - Dubai - United Arab Emirates,25.1499428,55.2065891,ChIJ8wyL8DhqXz4Rho73fvxMHdo,"Um Suqaim Second ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Umm Suqeim 2', 'short_name': 'Umm Suqeim 2', 'types': ['neighborhood', 'political']}, {'long_name': 'Umm Suqeim', 'short_name': 'Umm Suqeim', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Umm SuqeimUmm Suqeim 2 - Dubai - United Arab Emirates', 'geometry': {'bounds': {'northeast': {'lat': 25.1621824, 'lng': 55.215928}, 'southwest': {'lat': 25.1403598, 'lng': 55.1922226}}, 'location': {'lat': 25.1499428, 'lng': 55.2065891}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 25.1621824, 'lng': 55.215928}, 'southwest': {'lat': 25.1403598, 'lng': 55.1922226}}}, 'partial_match': True, 'place_id': 'ChIJ8wyL8DhqXz4Rho73fvxMHdo', 'types': ['neighborhood', 'political']}], 'status': 'OK'}"
Umm Al Sheif - Dubai - United Arab Emirates,25.1327715,55.2052085,ChIJc9XKDcprXz4RrYPNd-UzE4g,"Um Al Sheif ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Umm Al Sheif', 'short_name': 'Umm Al Sheif', 'types': ['neighborhood', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Umm Al Sheif - Dubai - United Arab Emirates', 'geometry': {'bounds': {'northeast': {'lat': 25.1397534, 'lng': 55.2134763}, 'southwest': {'lat': 25.1246446, 'lng': 55.1954145}}, 'location': {'lat': 25.1327715, 'lng': 55.2052085}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 25.1397534, 'lng': 55.2134763}, 'southwest': {'lat': 25.1246446, 'lng': 55.1954145}}}, 'place_id': 'ChIJc9XKDcprXz4RrYPNd-UzE4g', 'types': ['neighborhood', 'political']}], 'status': 'OK'}"
Al Waheda - Dubai - United Arab Emirates,25.2897475,55.3378531,ChIJifzsVZ9cXz4R-e4FSEoJft4,"Al Waheda ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Al Waheda', 'short_name': 'Al Waheda', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Al Waheda - Dubai - United Arab Emirates', 'geometry': {'bounds': {'northeast': {'lat': 25.29796, 'lng': 55.3501422}, 'southwest': {'lat': 25.2800814, 'lng': 55.3277014}}, 'location': {'lat': 25.2897475, 'lng': 55.3378531}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 25.29796, 'lng': 55.3501422}, 'southwest': {'lat': 25.2800814, 'lng': 55.3277014}}}, 'partial_match': True, 'place_id': 'ChIJifzsVZ9cXz4R-e4FSEoJft4', 'types': ['political', 'sublocality', 'sublocality_level_1']}], 'status': 'OK'}"
Al Jaffiliya - Dubai - United Arab Emirates,25.2378401,55.2839416,ChIJLWwQfOFCXz4RbRL2oPyRVmw,"Al Jafliya ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Al Jaffiliya', 'short_name': 'Al Jaffiliya', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Al Jaffiliya - Dubai - United Arab Emirates', 'geometry': {'bounds': {'northeast': {'lat': 25.2458574, 'lng': 55.294641}, 'southwest': {'lat': 25.2307525, 'lng': 55.279449}}, 'location': {'lat': 25.2378401, 'lng': 55.2839416}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 25.2458574, 'lng': 55.294641}, 'southwest': {'lat': 25.2307525, 'lng': 55.279449}}}, 'place_id': 'ChIJLWwQfOFCXz4RbRL2oPyRVmw', 'types': ['political', 'sublocality', 'sublocality_level_1']}], 'status': 'OK'}"
Sheikh Zayed Rd - Trade CentreTrade Centre 2 - Dubai - United Arab Emirates,25.2233459,55.2869344,ChIJBWO8EulCXz4RK2pM9KVtSB4,"Trade Center First ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Sheikh Zayed Road', 'short_name': 'Sheikh Zayed Rd', 'types': ['route']}, {'long_name': 'Trade Centre 2', 'short_name': 'Trade Centre 2', 'types': ['neighborhood', 'political']}, {'long_name': 'Trade Centre', 'short_name': 'Trade Centre', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Sheikh Zayed Rd - Trade CentreTrade Centre 2 - Dubai - United Arab Emirates', 'geometry': {'location': {'lat': 25.2233459, 'lng': 55.2869344}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 25.2246948802915, 'lng': 55.2882833802915}, 'southwest': {'lat': 25.22199691970849, 'lng': 55.2855854197085}}}, 'place_id': 'ChIJBWO8EulCXz4RK2pM9KVtSB4', 'plus_code': {'compound_code': '67FP+8Q Dubai - United Arab Emirates', 'global_code': '7HQQ67FP+8Q'}, 'types': ['establishment', 'point_of_interest']}], 'status': 'OK'}"
Al QuozAl Quoz 4 - Dubai - United Arab Emirates,25.1514047,55.250782,ChIJV9mCQphpXz4RrgfW4AV-8bM,"Al Goze Industrial First ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Al Quoz 4', 'short_name': 'Al Quoz 4', 'types': ['neighborhood', 'political']}, {'long_name': 'Al Quoz', 'short_name': 'Al Quoz', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Al QuozAl Quoz 4 - Dubai - United Arab Emirates', 'geometry': {'bounds': {'northeast': {'lat': 25.1611919, 'lng': 55.2614666}, 'southwest': {'lat': 25.1441968, 'lng': 55.2409315}}, 'location': {'lat': 25.1514047, 'lng': 55.250782}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 25.1611919, 'lng': 55.2614666}, 'southwest': {'lat': 25.1441968, 'lng': 55.2409315}}}, 'partial_match': True, 'place_id': 'ChIJV9mCQphpXz4RrgfW4AV-8bM', 'types': ['neighborhood', 'political']}], 'status': 'OK'}"
Al QusaisAl Qusais 3 - Dubai - United Arab Emirates,25.2619867,55.3987166,ChIJewYBbtddXz4RIq8f9fO9Iqc,"Al Qusais Third ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Al Qusais 3', 'short_name': 'Al Qusais 3', 'types': ['neighborhood', 'political']}, {'long_name': 'Al Qusais', 'short_name': 'Al Qusais', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Al QusaisAl Qusais 3 - Dubai - United Arab Emirates', 'geometry': {'bounds': {'northeast': {'lat': 25.2706239, 'lng': 55.4084369}, 'southwest': {'lat': 25.2530987, 'lng': 55.3904592}}, 'location': {'lat': 25.2619867, 'lng': 55.3987166}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 25.2706239, 'lng': 55.4084369}, 'southwest': {'lat': 25.2530987, 'lng': 55.3904592}}}, 'place_id': 'ChIJewYBbtddXz4RIq8f9fO9Iqc', 'types': ['neighborhood', 'political']}, {'address_components': [{'long_name': 'Al Qusais Industrial Area 3', 'short_name': 'Al Qusais Industrial Area 3', 'types': ['neighborhood', 'political']}, {'long_name': 'Al Qusais Industrial Area', 'short_name': 'Al Qusais Industrial Area', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Al Qusais Industrial AreaAl Qusais Industrial Area 3 - Dubai - United Arab Emirates', 'geometry': {'bounds': {'northeast': {'lat': 25.3031786, 'lng': 55.3967143}, 'southwest': {'lat': 25.2922565, 'lng': 55.3775741}}, 'location': {'lat': 25.2985984, 'lng': 55.3904145}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 25.3031786, 'lng': 55.3967143}, 'southwest': {'lat': 25.2922565, 'lng': 55.3775741}}}, 'place_id': 'ChIJMVvvDxpcXz4R4zK0JDBsUPU', 'types': ['neighborhood', 'political']}, {'address_components': [{'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}, {'long_name': 'Al Qusais 3', 'short_name': 'Al Qusais 3', 'types': ['neighborhood', 'political']}, {'long_name': 'Al Qusais', 'short_name': 'Al Qusais', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}], 'formatted_address': 'Shop#1, 194 Beirut Street, Opposite Police Station, - Al Qusais 3 - Al QusaisAl Qusais 3 - Dubai - United Arab Emirates', 'geometry': {'location': {'lat': 25.263412, 'lng': 55.3920117}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 25.2647609802915, 'lng': 55.3933606802915}, 'southwest': {'lat': 25.2620630197085, 'lng': 55.3906627197085}}}, 'place_id': 'ChIJf01U4tFdXz4REK1nslAZraA', 'plus_code': {'compound_code': '797R+9R Dubai - United Arab Emirates', 'global_code': '7HQQ797R+9R'}, 'types': ['establishment', 'food', 'point_of_interest', 'restaurant']}, {'address_components': [{'long_name': 'Twar 3, Emirates Cooperative Society 1', 'short_name': 'Twar 3, Emirates Cooperative Society 1', 'types': ['establishment', 'point_of_interest', 'transit_station']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Twar 3, Emirates Cooperative Society 1 - Dubai - United Arab Emirates', 'geometry': {'location': {'lat': 25.257236, 'lng': 55.395889}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 25.2585849802915, 'lng': 55.3972379802915}, 'southwest': {'lat': 25.2558870197085, 'lng': 55.3945400197085}}}, 'place_id': 'ChIJ12uctdtdXz4RksfxCJaEQK0', 'plus_code': {'compound_code': '794W+V9 Dubai - United Arab Emirates', 'global_code': '7HQQ794W+V9'}, 'types': ['establishment', 'point_of_interest', 'transit_station']}, {'address_components': [{'long_name': 'دبي', 'short_name': 'دبي', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'القصيص منطقة صناعية ٢', 'short_name': 'القصيص منطقة صناعية ٢', 'types': ['neighborhood', 'political']}, {'long_name': 'القصيص منطقة صناعية', 'short_name': 'القصيص منطقة صناعية', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'دبي', 'short_name': 'دبي', 'types': ['locality', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': '3rd Floor, Al Mansoori Building, Damascus Street,Al Qusais - Near Dubai Residential Oasis - القصيص منطقة صناعيةالقصيص منطقة صناعية ٢ - دبي - United Arab Emirates', 'geometry': {'location': {'lat': 25.280599, 'lng': 55.387275}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 25.2819479802915, 'lng': 55.3886239802915}, 'southwest': {'lat': 25.2792500197085, 'lng': 55.3859260197085}}}, 'place_id': 'ChIJo____0RcXz4RWsu9LomJ5LM', 'plus_code': {'compound_code': '79JP+6W Dubai - United Arab Emirates', 'global_code': '7HQQ79JP+6W'}, 'types': ['establishment', 'finance', 'point_of_interest']}], 'status': 'OK'}"
Al SafaAl Safa 2 - Dubai - United Arab Emirates,25.1586178,55.2245398,ChIJaVOfZCBqXz4RWfomWSr4UOI,"Al Saffa Second ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Al Safa 2', 'short_name': 'Al Safa 2', 'types': ['neighborhood', 'political']}, {'long_name': 'Al Safa', 'short_name': 'Al Safa', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Al SafaAl Safa 2 - Dubai - United Arab Emirates', 'geometry': {'bounds': {'northeast': {'lat': 25.1693148, 'lng': 55.2342904}, 'southwest': {'lat': 25.1509175, 'lng': 55.2163141}}, 'location': {'lat': 25.1586178, 'lng': 55.2245398}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 25.1693148, 'lng': 55.2342904}, 'southwest': {'lat': 25.1509175, 'lng': 55.2163141}}}, 'partial_match': True, 'place_id': 'ChIJaVOfZCBqXz4RWfomWSr4UOI', 'types': ['neighborhood', 'political']}], 'status': 'OK'}"
Al Manara - Dubai - United Arab Emirates,25.1410786,55.212112,ChIJ42dVizFqXz4R5OMgYCBnuWA,"Al Manara ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Al Manara', 'short_name': 'Al Manara', 'types': ['neighborhood', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Al Manara - Dubai - United Arab Emirates', 'geometry': {'bounds': {'northeast': {'lat': 25.1545399, 'lng': 55.2222419}, 'southwest': {'lat': 25.1341152, 'lng': 55.20462509999999}}, 'location': {'lat': 25.1410786, 'lng': 55.212112}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 25.1545399, 'lng': 55.2222419}, 'southwest': {'lat': 25.1341152, 'lng': 55.20462509999999}}}, 'place_id': 'ChIJ42dVizFqXz4R5OMgYCBnuWA', 'types': ['neighborhood', 'political']}], 'status': 'OK'}"
"Street No.3.Umm Hurair First, Bur Dubai - Umm Hurair 1 - Dubai - United Arab Emirates",25.2563137,55.3102661,ChIJz6R63_drXz4RtmtwPHlQzMs,"Um Hurair First ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Umm Hurair 1', 'short_name': 'Umm Hurair 1', 'types': ['neighborhood', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Street No.3.Umm Hurair First, Bur Dubai - Umm Hurair 1 - Dubai - United Arab Emirates', 'geometry': {'location': {'lat': 25.2563137, 'lng': 55.3102661}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 25.2576626802915, 'lng': 55.3116150802915}, 'southwest': {'lat': 25.2549647197085, 'lng': 55.3089171197085}}}, 'place_id': 'ChIJz6R63_drXz4RtmtwPHlQzMs', 'plus_code': {'compound_code': '7846+G4 Dubai - United Arab Emirates', 'global_code': '7HQQ7846+G4'}, 'types': ['embassy', 'establishment', 'point_of_interest']}], 'status': 'OK'}"
Al QusaisAl Qusais 3 - Dubai - United Arab Emirates,25.2619867,55.3987166,ChIJewYBbtddXz4RIq8f9fO9Iqc,"Al Qusais Second ,  Dubai , United Arab Emirates","{'results': [{'address_components': [{'long_name': 'Al Qusais 3', 'short_name': 'Al Qusais 3', 'types': ['neighborhood', 'political']}, {'long_name': 'Al Qusais', 'short_name': 'Al Qusais', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['locality', 'political']}, {'long_name': 'Dubai', 'short_name': 'Dubai', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'United Arab Emirates', 'short_name': 'AE', 'types': ['country', 'political']}], 'formatted_address': 'Al QusaisAl Qusais 3 - Dubai - United Arab Emirates', 'geometry': {'bounds': {'northeast': {'lat': 25.2706239, 'lng': 55.4084369}, 'southwest': {'lat': 25.2530987, 'lng': 55.3904592}}, 'location': {'lat': 25.2619867, 'lng': 55.3987166}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 25.2706239, 'lng': 55.4084369}, 'southwest': {'lat': 25.2530987, 'lng': 55.3904592}}}, 'partial_match': True, 'place_id': 'ChIJewYBbtddXz4RIq8f9fO9Iqc', 'types': ['neighborhood', 'political']}], 'status': 'OK'}"
